X,Y,osm_id,highway,name,ref,junction,surface,toll,oneway,service,access,layer,tunnel,bicycle,foot,bridge,route,embankment,horse,tracktype,placement,maxspeed,lanes,minspeed,turn:lanes,change:lanes,destination:lanes,alt_name,destination,crossing,footway,segregated,destination:ref:lanes,destination:ref,wikipedia,route_pref_color,wikidata,network,route_name,incline,postal_code,addr:postcode,ele,addr:city,addr:street
-8.70896935031472,41.3011821783695,409048966,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70889678784574,41.301277427906,387757451,path,,,,,,,,,,,designated,designated,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,
-8.70866372383228,41.3014735490629,135457934,secondary,,,roundabout,asphalt,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
-8.70863125,41.30175205,135458034,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70867290733399,41.3015821983543,387757444,cycleway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7077419,41.3004763,135457789,tertiary,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70772605,41.30058445,135457786,tertiary,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7076053,41.30087155,409046734,unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70776374670195,41.3015021455152,409047739,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,zebra,crossing,,,,,,,,,,,,,,
-8.7079715,41.30157875,557947223,footway,,,,,,,,,,,designated,designated,,,,,,,,,,,,,,,zebra,crossing,no,,,,,,,,,,,,,
-8.70801409418216,41.3016401920827,387757450,footway,,,,,,,,,,,designated,designated,,,,,,,,,,,,,,,zebra,crossing,no,,,,,,,,,,,,,
-8.7079236263772,41.301439267247,387757455,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
